GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
41	GO:0030154	0.000535725305824816	2.56450038951987	14.2868983300589	26	4231	cell differentiation	ACVR1C;ALDH1A2;APCDD1;ARSG;COL1A1;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;GDPD5;IGFBP2;IKZF3;LGI4;MUSK;NEXN;NID1;ONECUT2;PENK;PREX2;SERPINH1;SGK1;TPBG;TF;VCAM1	0.0243945859487231
42	GO:0048869	0.00053783339099547	2.56367750504206	14.2902750491159	26	4232	cellular developmental process	ACVR1C;ALDH1A2;APCDD1;ARSG;COL1A1;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;GDPD5;IGFBP2;IKZF3;LGI4;MUSK;NEXN;NID1;ONECUT2;PENK;PREX2;SERPINH1;SGK1;TPBG;TF;VCAM1	0.0243945859487231
43	GO:0051239	0.000603221872070717	2.72377569144887	9.57299852652259	20	2835	regulation of multicellular organismal process	ACVR1C;ARRDC3;COL1A1;DRD2;FN1;FYN;FZD7;GCNT2;IGFBP2;IKZF3;LGI4;PENK;SERPINB1;SGK1;THBD;THBS4;TPBG;TRAF3;TF;VCAM1	0.0259917026129837
44	GO:2001223	0.00060384953463569	68.0251572327044	0.0371439096267191	2	11	negative regulation of neuron migration	COL3A1;DRD2	0.0259917026129837
45	GO:0007179	0.000613977227078354	8.0572864321608	0.68885068762279	5	204	transforming growth factor beta receptor signaling pathway	COL3A1;FMOD;GCNT2;ONECUT2;PMEPA1	0.0259917026129837
46	GO:0015908	0.000650183566825859	11.1886170397362	0.395076129666012	4	117	fatty acid transport	DRD2;FABP7;SLC22A6;SLC22A8	0.0260315036808731
47	GO:0040013	0.000651777440635011	6.31028333663563	1.06366650294695	6	315	negative regulation of locomotion	ACVR1C;ARRDC3;COL3A1;DACH1;DRD2;SERPINB1	0.0260315036808731
48	GO:0007626	0.000655911903770032	7.93613861386139	0.698980844793713	5	207	locomotory behavior	ARRDC3;DRD2;LGI4;PENK;PREX2	0.0260315036808731
49	GO:0035094	0.000676462325208863	19.453125	0.172212671905697	3	51	response to nicotine	DRD2;PENK;VCAM1	0.0262879804645635
50	GO:0016055	0.000689973240539725	5.28378249235474	1.49588654223969	7	443	Wnt signaling pathway	APCDD1;COL1A1;DRD2;FZD7;IGFBP2;NID1;TPBG	0.0262879804645635
51	GO:0003008	0.000718725456235081	2.85210071976853	7.48956286836935	17	2218	system process	COCH;COL1A1;DRD2;ELN;FYN;IMPG1;ITPR1;MUSK;MYH14;MYO3B;PENK;SGK1;SLC22A6;SLC22A8;SLC6A13;SLC6A20;TPBG	0.026846509688781
52	GO:0033993	0.000838049685910327	3.78147737082254	3.07619106090373	10	911	response to lipid	ALDH1A2;COL1A1;DRD2;FZD7;IGFBP2;PENK;PMEPA1;SGK1;THBD;VCAM1	0.0297296914560358
53	GO:0031987	0.000852664568089574	55.6500857632933	0.043897347740668	2	13	locomotion involved in locomotory behavior	ARRDC3;DRD2	0.0297296914560358
54	GO:0048521	0.000852664568089574	55.6500857632933	0.043897347740668	2	13	negative regulation of behavior	ARRDC3;DRD2	0.0297296914560358
55	GO:0045471	0.000858337548599459	10.3574413371906	0.425466601178782	4	126	response to ethanol	DRD2;FYN;PENK;VCAM1	0.0297296914560358
56	GO:0141091	0.000884371014857976	5.93765555002489	1.12782416502947	6	334	transforming growth factor beta receptor superfamily signaling pathway	ACVR1C;COL3A1;FMOD;GCNT2;ONECUT2;PMEPA1	0.0300844068447222
57	GO:0010812	0.000985715188407924	16.9699300699301	0.195849705304519	3	58	negative regulation of cell-substrate adhesion	COL1A1;FZD7;GCNT2	0.0321284924286939
58	GO:0060350	0.000985715188407924	16.9699300699301	0.195849705304519	3	58	endochondral bone morphogenesis	COL1A1;COL3A1;SERPINH1	0.0321284924286939
