GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
372	GO:0022030	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	telencephalon glial cell migration	COL3A1	0.120715144164588
373	GO:0030194	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	positive regulation of blood coagulation	THBD	0.120715144164588
374	GO:0042730	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	fibrinolysis	THBD	0.120715144164588
375	GO:0060343	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	trabecula formation	COL1A1	0.120715144164588
376	GO:0101023	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	vascular endothelial cell proliferation	ALDH1A2	0.120715144164588
377	GO:1900048	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	positive regulation of hemostasis	THBD	0.120715144164588
378	GO:0048583	0.039491317602597	2.29827356253705	5.69681340946767	10	3866	regulation of response to stimulus	APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;THBD;TRAF3	0.121712658748745
379	GO:0002862	0.0404823980175897	26.1449275362319	0.0412599005341684	1	28	negative regulation of inflammatory response to antigenic stimulus	FYN	0.123104325706625
380	GO:0008299	0.0404823980175897	26.1449275362319	0.0412599005341684	1	28	isoprenoid biosynthetic process	ALDH1A2	0.123104325706625
381	GO:0060384	0.0404823980175897	26.1449275362319	0.0412599005341684	1	28	innervation	VCAM1	0.123104325706625
382	GO:0072207	0.0404823980175897	26.1449275362319	0.0412599005341684	1	28	metanephric epithelium development	SLC22A6	0.123104325706625
383	GO:1902176	0.0404823980175897	26.1449275362319	0.0412599005341684	1	28	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	FYN	0.123104325706625
384	GO:0060541	0.0405768764560892	6.75378787878788	0.321237797016025	2	218	respiratory system development	ALDH1A2;COL3A1	0.123104325706625
385	GO:0098660	0.0409963780593278	3.42204899777283	1.32915822435071	4	902	inorganic ion transmembrane transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.124053975166537
386	GO:0002063	0.041898747267087	25.2096273291925	0.0427334684103887	1	29	chondrocyte development	SERPINH1	0.126129303788518
387	GO:0007588	0.041898747267087	25.2096273291925	0.0427334684103887	1	29	excretion	SLC22A6	0.126129303788518
388	GO:0001649	0.0422760101417772	6.59893048128342	0.328605636397127	2	223	osteoblast differentiation	COL1A1;IGFBP2	0.126936989214357
389	GO:0001958	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	endochondral ossification	COL1A1	0.128033603143902
390	GO:0036075	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	replacement ossification	COL1A1	0.128033603143902
391	GO:0042509	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	regulation of tyrosine phosphorylation of STAT protein	FYN	0.128033603143902
392	GO:0048799	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	animal organ maturation	ALDH1A2	0.128033603143902
393	GO:0062149	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	detection of stimulus involved in sensory perception of pain	FYN	0.128033603143902
394	GO:0071295	0.0433130928240797	24.3388305847076	0.044207036286609	1	30	cellular response to vitamin	COL1A1	0.128033603143902
395	GO:0023051	0.0434105349715377	2.3093023255814	4.95560876772886	9	3363	regulation of signaling	APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;TRAF3	0.128033603143902
396	GO:0048738	0.0440018940876743	6.45092518101368	0.335973475778228	2	228	cardiac muscle tissue development	ALDH1A2;FZD7	0.129140287798609
397	GO:0010646	0.0440074628807276	2.30237953599048	4.96739731073863	9	3371	regulation of cell communication	APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;TRAF3	0.129140287798609
398	GO:0048519	0.0443295360463931	2.18445271196397	7.54319395837171	12	5119	negative regulation of biological process	ALDH1A2;APCDD1;COL1A1;COL3A1;FABP7;FN1;FYN;FZD7;IGFBP2;OGN;SERPINH1;THBD	0.129614762614693
399	GO:0051239	0.0444596464906492	2.37637071100106	4.17756492908455	8	2835	regulation of multicellular organismal process	COL1A1;FN1;FYN;FZD7;IGFBP2;THBD;TRAF3;VCAM1	0.129614762614693
400	GO:0050670	0.0446996371569688	6.39354066985646	0.338920611530669	2	230	regulation of lymphocyte proliferation	IGFBP2;VCAM1	0.129614762614693
401	GO:0002431	0.0447254374000914	23.5260869565217	0.0456806041628292	1	31	Fc receptor mediated stimulatory signaling pathway	FYN	0.129614762614693
402	GO:0050820	0.0447254374000914	23.5260869565217	0.0456806041628292	1	31	positive regulation of coagulation	THBD	0.129614762614693
403	GO:0007596	0.045401559999859	6.33715415019763	0.341867747283109	2	232	blood coagulation	COL3A1;THBD	0.131247685855672
404	GO:0035115	0.0461357837031428	22.765778401122	0.0471541720390495	1	32	embryonic forelimb morphogenesis	ALDH1A2	0.132059430010224
405	GO:0060325	0.0461357837031428	22.765778401122	0.0471541720390495	1	32	face morphogenesis	COL1A1	0.132059430010224
406	GO:0071634	0.0461357837031428	22.765778401122	0.0471541720390495	1	32	regulation of transforming growth factor beta production	FN1	0.132059430010224
407	GO:0090313	0.0461357837031428	22.765778401122	0.0471541720390495	1	32	regulation of protein targeting to membrane	FYN	0.132059430010224
408	GO:0032944	0.0464622193238126	6.2543893874366	0.34628845091177	2	235	regulation of mononuclear cell proliferation	IGFBP2;VCAM1	0.132667856647651
409	GO:0022604	0.0468178316651482	6.22727272727273	0.34776201878799	2	236	regulation of cell morphogenesis	FN1;FYN	0.133356415378723
410	GO:0050817	0.0475321241124868	6.17372881355932	0.350709154540431	2	238	coagulation	COL3A1;THBD	0.133467268963819
411	GO:0034505	0.0475441344377552	22.0529891304348	0.0486277399152698	1	33	tooth mineralization	COL1A1	0.133467268963819
412	GO:0038094	0.0475441344377552	22.0529891304348	0.0486277399152698	1	33	Fc-gamma receptor signaling pathway	FYN	0.133467268963819
413	GO:0042573	0.0475441344377552	22.0529891304348	0.0486277399152698	1	33	retinoic acid metabolic process	ALDH1A2	0.133467268963819
414	GO:0048566	0.0475441344377552	22.0529891304348	0.0486277399152698	1	33	embryonic digestive tract development	ALDH1A2	0.133467268963819
415	GO:0060795	0.0475441344377552	22.0529891304348	0.0486277399152698	1	33	cell fate commitment involved in formation of primary germ layer	FZD7	0.133467268963819
416	GO:0007599	0.047890797215758	6.14729574223245	0.352182722416651	2	239	hemostasis	COL3A1;THBD	0.134117256625861
417	GO:0007260	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	tyrosine phosphorylation of STAT protein	FYN	0.135135837761314
418	GO:0009954	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	proximal/distal pattern formation	ALDH1A2	0.135135837761314
419	GO:0017145	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	stem cell division	FZD7	0.135135837761314
420	GO:0035909	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	aorta morphogenesis	COL3A1	0.135135837761314
421	GO:0050901	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	leukocyte tethering or rolling	VCAM1	0.135135837761314
422	GO:0098810	0.0489504923049565	21.3833992094862	0.0501013077914901	1	34	neurotransmitter reuptake	SLC6A13	0.135135837761314
423	GO:0048863	0.0493355874693187	6.04375707280272	0.358076993921533	2	243	stem cell differentiation	ALDH1A2;FN1	0.135876972580984
424	GO:0048384	0.0503548600022851	20.7531969309463	0.0515748756677104	1	35	retinoic acid receptor signaling pathway	ALDH1A2	0.138031557418028
425	GO:0051154	0.0503548600022851	20.7531969309463	0.0515748756677104	1	35	negative regulation of striated muscle cell differentiation	FZD7	0.138031557418028
426	GO:0030182	0.0505398317768926	2.79598209247207	2.0688892982133	5	1404	neuron differentiation	ALDH1A2;FN1;FYN;FZD7;VCAM1	0.138213389718497
427	GO:0021799	0.0517572402237931	20.1590062111801	0.0530484435439307	1	36	cerebral cortex radially oriented cell migration	COL3A1	0.141211205762808
428	GO:0031076	0.0531576356600509	19.5978260869565	0.054522011420151	1	37	embryonic camera-type eye development	ALDH1A2	0.143353346166573
429	GO:0042401	0.0531576356600509	19.5978260869565	0.054522011420151	1	37	biogenic amine biosynthetic process	SMOX	0.143353346166573
430	GO:0043403	0.0531576356600509	19.5978260869565	0.054522011420151	1	37	skeletal muscle tissue regeneration	FZD7	0.143353346166573
431	GO:0045773	0.0531576356600509	19.5978260869565	0.054522011420151	1	37	positive regulation of axon extension	FN1	0.143353346166573
432	GO:0050974	0.0531576356600509	19.5978260869565	0.054522011420151	1	37	detection of mechanical stimulus involved in sensory perception	FYN	0.143353346166573
433	GO:0009309	0.0545560489981533	19.0669800235018	0.0559955792963713	1	38	amine biosynthetic process	SMOX	0.145441183255946
434	GO:0090630	0.0545560489981533	19.0669800235018	0.0559955792963713	1	38	activation of GTPase activity	MTSS2	0.145441183255946
435	GO:0098703	0.0545560489981533	19.0669800235018	0.0559955792963713	1	38	calcium ion import across plasma membrane	FYN	0.145441183255946
436	GO:1902656	0.0545560489981533	19.0669800235018	0.0559955792963713	1	38	calcium ion import into cytosol	FYN	0.145441183255946
437	GO:1903426	0.0545560489981533	19.0669800235018	0.0559955792963713	1	38	regulation of reactive oxygen species biosynthetic process	FYN	0.145441183255946
438	GO:0034220	0.055085605851254	3.08877654196158	1.46325290108676	4	993	monoatomic ion transmembrane transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.146517650266463
439	GO:0070663	0.0552724555648218	5.66183233109303	0.381654079941057	2	259	regulation of leukocyte proliferation	IGFBP2;VCAM1	0.146679751100267
440	GO:0003007	0.0556516853905666	5.63953488372093	0.383127647817278	2	260	heart morphogenesis	ALDH1A2;ELN	0.147143662762538
441	GO:0003180	0.0559524829217204	18.5640732265446	0.0574691471725916	1	39	aortic valve morphogenesis	ELN	0.147143662762538
442	GO:0035136	0.0559524829217204	18.5640732265446	0.0574691471725916	1	39	forelimb morphogenesis	ALDH1A2	0.147143662762538
443	GO:0060323	0.0559524829217204	18.5640732265446	0.0574691471725916	1	39	head morphogenesis	COL1A1	0.147143662762538
444	GO:0071396	0.0562555236407426	3.76182472989196	0.881193589979738	3	598	cellular response to lipid	ALDH1A2;COL1A1;FZD7	0.147607398742039
445	GO:0048598	0.0569446185241201	3.74223602484472	0.885614293608399	3	601	embryonic morphogenesis	ALDH1A2;FN1;FZD7	0.149079731641798
446	GO:0071364	0.0573469401109055	18.0869565217391	0.0589427150488119	1	40	cellular response to epidermal growth factor stimulus	COL1A1	0.149782055266858
447	GO:0048523	0.0574700246388716	2.08983932645123	6.92282188248296	11	4698	negative regulation of cellular process	ALDH1A2;APCDD1;COL1A1;COL3A1;FABP7;FN1;FYN;FZD7;IGFBP2;OGN;THBD	0.149782055266858
448	GO:0006812	0.0576375411230437	3.03964143426295	1.48535641923006	4	1008	monoatomic cation transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.149883337965058
449	GO:0097305	0.0587191438343876	5.46719070403281	0.39491619082704	2	268	response to alcohol	FYN;VCAM1	0.151396964772991
450	GO:0046006	0.0587394232423963	17.6336956521739	0.0604162829250322	1	41	regulation of activated T cell proliferation	IGFBP2	0.151396964772991
451	GO:1902175	0.0587394232423963	17.6336956521739	0.0604162829250322	1	41	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	FYN	0.151396964772991
452	GO:2000378	0.0587394232423963	17.6336956521739	0.0604162829250322	1	41	negative regulation of reactive oxygen species metabolic process	FYN	0.151396964772991
453	GO:0002861	0.0601299349894224	17.202545068929	0.0618898508012525	1	42	regulation of inflammatory response to antigenic stimulus	FYN	0.153959064313576
454	GO:0021983	0.0601299349894224	17.202545068929	0.0618898508012525	1	42	pituitary gland development	ALDH1A2	0.153959064313576
455	GO:1990776	0.0601299349894224	17.202545068929	0.0618898508012525	1	42	response to angiotensin	COL3A1	0.153959064313576
456	GO:0002758	0.0602749428122789	5.38484848484848	0.400810462331921	2	272	innate immune response-activating signaling pathway	FYN;TRAF3	0.153991904334002
457	GO:0032103	0.0604518897977454	3.64716849219296	0.907717811751704	3	616	positive regulation of response to external stimulus	FYN;THBD;TRAF3	0.154106021038016
458	GO:0007169	0.0606893498821992	3.64099581200558	0.909191379627924	3	617	cell surface receptor protein tyrosine kinase signaling pathway	COL1A1;FYN;IGFBP2	0.154373564656686
459	GO:0048514	0.0609272629298247	3.63484320557491	0.910664947504144	3	618	blood vessel morphogenesis	COL3A1;FN1;FYN	0.154641092185721
460	GO:0007157	0.0629050550057176	16.4004044489383	0.0648369865536931	1	44	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	VCAM1	0.158624218791474
461	GO:0010453	0.0629050550057176	16.4004044489383	0.0648369865536931	1	44	regulation of cell fate commitment	FZD7	0.158624218791474
462	GO:0090279	0.0629050550057176	16.4004044489383	0.0648369865536931	1	44	regulation of calcium ion import	FYN	0.158624218791474
463	GO:0002376	0.0636982436982423	2.27113970588235	3.68834039417941	7	2503	immune system process	COL3A1;FN1;FYN;FZD7;IGFBP2;TRAF3;VCAM1	0.160277438247197
464	GO:0001504	0.0642896686041827	16.0266798418972	0.0663105544299134	1	45	neurotransmitter uptake	SLC6A13	0.160724171510457
465	GO:0003176	0.0642896686041827	16.0266798418972	0.0663105544299134	1	45	aortic valve development	ELN	0.160724171510457
466	GO:0070849	0.0642896686041827	16.0266798418972	0.0663105544299134	1	45	response to epidermal growth factor	COL1A1	0.160724171510457
467	GO:0007162	0.0654299027657749	5.13331191776421	0.419966844722785	2	285	negative regulation of cell adhesion	COL1A1;FZD7	0.16322448976901
468	GO:0060071	0.0656723214765815	15.6695652173913	0.0677841223061337	1	46	Wnt signaling pathway, planar cell polarity pathway	FZD7	0.163479176325251
469	GO:0002684	0.0660521612207103	2.89476688867745	1.55461410941241	4	1055	positive regulation of immune system process	FYN;IGFBP2;TRAF3;VCAM1	0.164074131816903
470	GO:0048589	0.0662751021102512	3.50437317784257	0.943083440780991	3	640	developmental growth	COL3A1;FN1;FZD7	0.164277646720091
471	GO:0051241	0.0666107118485969	2.88595825426945	1.55903481304108	4	1058	negative regulation of multicellular organismal process	FN1;FYN;FZD7;THBD	0.164758979413196
472	GO:0006775	0.067053016278906	15.32797731569	0.069257690182354	1	47	fat-soluble vitamin metabolic process	ALDH1A2	0.165501618569757
473	GO:0009967	0.067295087667287	2.55802657599833	2.24277030760729	5	1522	positive regulation of signal transduction	COL1A1;COL3A1;FN1;FZD7;NID1	0.165744273073241
474	GO:0002218	0.0678585832029111	5.02485058194401	0.428808251980107	2	291	activation of innate immune response	FYN;TRAF3	0.165744273073241
475	GO:0006953	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	acute-phase response	FN1	0.165744273073241
476	GO:0021795	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	cerebral cortex cell migration	COL3A1	0.165744273073241
477	GO:0031295	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	T cell costimulation	FYN	0.165744273073241
478	GO:0031670	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	cellular response to nutrient	COL1A1	0.165744273073241
479	GO:0048662	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	negative regulation of smooth muscle cell proliferation	OGN	0.165744273073241
480	GO:0061383	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	trabecula morphogenesis	COL1A1	0.165744273073241
481	GO:0061756	0.0684317556637158	15.0009250693802	0.0707312580585743	1	48	leukocyte adhesion to vascular endothelial cell	VCAM1	0.165744273073241
482	GO:0031294	0.0698085422801373	14.6875	0.0722048259347946	1	49	lymphocyte costimulation	FYN	0.168378782104265
483	GO:1905314	0.0698085422801373	14.6875	0.0722048259347946	1	49	semi-lunar valve development	ELN	0.168378782104265
484	GO:0043009	0.0700446009648624	3.42046450482033	0.965186958924295	3	655	chordate embryonic development	ALDH1A2;COL1A1;COL3A1	0.168599091165423
485	GO:0002429	0.0703175601741565	4.92080123266564	0.437649659237429	2	297	immune response-activating cell surface receptor signaling pathway	FYN;TRAF3	0.168907129078128
486	GO:0030195	0.0711833787738727	14.3868677905945	0.0736783938110149	1	50	negative regulation of blood coagulation	THBD	0.169588213234278
487	GO:0035987	0.0711833787738727	14.3868677905945	0.0736783938110149	1	50	endodermal cell differentiation	FN1	0.169588213234278
488	GO:0048009	0.0711833787738727	14.3868677905945	0.0736783938110149	1	50	insulin-like growth factor receptor signaling pathway	IGFBP2	0.169588213234278
489	GO:0048013	0.0711833787738727	14.3868677905945	0.0736783938110149	1	50	ephrin receptor signaling pathway	FYN	0.169588213234278
490	GO:0010043	0.0725562677872017	14.0982608695652	0.0751519616872352	1	51	response to zinc ion	VCAM1	0.171456494872393
491	GO:0035094	0.0725562677872017	14.0982608695652	0.0751519616872352	1	51	response to nicotine	VCAM1	0.171456494872393
492	GO:1900047	0.0725562677872017	14.0982608695652	0.0751519616872352	1	51	negative regulation of hemostasis	THBD	0.171456494872393
493	GO:2001222	0.0725562677872017	14.0982608695652	0.0751519616872352	1	51	regulation of neuron migration	COL3A1	0.171456494872393
494	GO:0010171	0.0739272119589875	13.8209718670077	0.0766255295634555	1	52	body morphogenesis	COL1A1	0.173639520024638
495	GO:0042572	0.0739272119589875	13.8209718670077	0.0766255295634555	1	52	retinol metabolic process	ALDH1A2	0.173639520024638
496	GO:1903409	0.0739272119589875	13.8209718670077	0.0766255295634555	1	52	reactive oxygen species biosynthetic process	FYN	0.173639520024638
497	GO:0048146	0.0752962139246779	13.554347826087	0.0780990974396758	1	53	positive regulation of fibroblast proliferation	FN1	0.176144757474397
498	GO:0050819	0.0752962139246779	13.554347826087	0.0780990974396758	1	53	negative regulation of coagulation	THBD	0.176144757474397
499	GO:0009792	0.0754864614568575	3.30927616217364	0.996131884324922	3	676	embryo development ending in birth or egg hatching	ALDH1A2;COL1A1;COL3A1	0.176235927048575
500	GO:0008285	0.0765444574931336	3.28887951044524	1.0020261558298	3	680	negative regulation of cell population proliferation	ALDH1A2;FABP7;OGN	0.177913778702201
501	GO:0010543	0.0766632763163133	13.2977850697293	0.0795726653158961	1	54	regulation of platelet activation	THBD	0.177913778702201
502	GO:0050982	0.0766632763163133	13.2977850697293	0.0795726653158961	1	54	detection of mechanical stimulus	FYN	0.177913778702201
503	GO:0034504	0.0778696103736749	4.63258785942492	0.464173881009394	2	315	protein localization to nucleus	COL1A1;FYN	0.179650371646928
504	GO:0007215	0.0780284017625282	13.0507246376812	0.0810462331921164	1	55	glutamate receptor signaling pathway	FYN	0.179650371646928
505	GO:0031638	0.0780284017625282	13.0507246376812	0.0810462331921164	1	55	zymogen activation	THBD	0.179650371646928
506	GO:0042743	0.0780284017625282	13.0507246376812	0.0810462331921164	1	55	hydrogen peroxide metabolic process	FYN	0.179650371646928
507	GO:0010718	0.0793915928885567	12.8126482213439	0.0825198010683367	1	56	positive regulation of epithelial to mesenchymal transition	COL1A1	0.181000402573715
508	GO:0032608	0.0793915928885567	12.8126482213439	0.0825198010683367	1	56	interferon-beta production	TRAF3	0.181000402573715
509	GO:0032648	0.0793915928885567	12.8126482213439	0.0825198010683367	1	56	regulation of interferon-beta production	TRAF3	0.181000402573715
510	GO:0034142	0.0793915928885567	12.8126482213439	0.0825198010683367	1	56	toll-like receptor 4 signaling pathway	TRAF3	0.181000402573715
511	GO:0048010	0.0793915928885567	12.8126482213439	0.0825198010683367	1	56	vascular endothelial growth factor receptor signaling pathway	FYN	0.181000402573715
512	GO:0001755	0.0807528523162367	12.5830745341615	0.083993368944557	1	57	neural crest cell migration	FN1	0.183029324802365
513	GO:0015804	0.0807528523162367	12.5830745341615	0.083993368944557	1	57	neutral amino acid transport	SLC6A20	0.183029324802365
514	GO:0038093	0.0807528523162367	12.5830745341615	0.083993368944557	1	57	Fc receptor signaling pathway	FYN	0.183029324802365
515	GO:0048585	0.0813211973723563	2.40667170108678	2.36949714496224	5	1608	negative regulation of response to stimulus	APCDD1;COL3A1;FYN;IGFBP2;THBD	0.183959601822903
516	GO:0006950	0.0823341015343159	1.99033713830634	5.56419230060785	9	3776	response to stress	COL1A1;COL3A1;FN1;FYN;FZD7;SERPINH1;THBD;TRAF3;VCAM1	0.185889977301314
517	GO:0001706	0.0834695865469429	12.147676161919	0.0869405046969976	1	59	endoderm formation	FN1	0.186310158360301
518	GO:0008631	0.0834695865469429	12.147676161919	0.0869405046969976	1	59	intrinsic apoptotic signaling pathway in response to oxidative stress	FYN	0.186310158360301
519	GO:0050688	0.0834695865469429	12.147676161919	0.0869405046969976	1	59	regulation of defense response to virus	TRAF3	0.186310158360301
520	GO:0090497	0.0834695865469429	12.147676161919	0.0869405046969976	1	59	mesenchymal cell migration	FN1	0.186310158360301
521	GO:0002768	0.0834797447760318	4.44422755158952	0.483330263400258	2	328	immune response-regulating cell surface receptor signaling pathway	FYN;TRAF3	0.186310158360301
522	GO:0070482	0.0834797447760318	4.44422755158952	0.483330263400258	2	328	response to oxygen levels	COL1A1;VCAM1	0.186310158360301
523	GO:0048545	0.0847921550406483	4.40287372202266	0.487750967028919	2	331	response to steroid hormone	COL1A1;IGFBP2	0.188590081224912
524	GO:0051148	0.0848250665766986	11.9410464259396	0.0884140725732179	1	60	negative regulation of muscle cell differentiation	FZD7	0.188590081224912
525	GO:0032496	0.0861110620325961	4.36226725082147	0.49217167065758	2	334	response to lipopolysaccharide	THBD;VCAM1	0.189788466060931
526	GO:0141091	0.0861110620325961	4.36226725082147	0.49217167065758	2	334	transforming growth factor beta receptor superfamily signaling pathway	COL3A1;FMOD	0.189788466060931
527	GO:0003179	0.0861786253615728	11.7413043478261	0.0898876404494382	1	61	heart valve morphogenesis	ELN	0.189788466060931
528	GO:0022029	0.0861786253615728	11.7413043478261	0.0898876404494382	1	61	telencephalon cell migration	COL3A1	0.189788466060931
529	GO:1903053	0.0861786253615728	11.7413043478261	0.0898876404494382	1	61	regulation of extracellular matrix organization	NID1	0.189788466060931
530	GO:0007420	0.0866485363380774	3.11104441776711	1.05654816724995	3	717	brain development	ALDH1A2;COL3A1;FYN	0.190463292139359
531	GO:0042325	0.0872107456952364	3.10195530726257	1.05949530300239	3	719	regulation of phosphorylation	FN1;FYN;FZD7	0.191318497776836
532	GO:0034113	0.0875302655064839	11.5481111903065	0.0913612083256585	1	62	heterotypic cell-cell adhesion	VCAM1	0.191318497776836
533	GO:0090303	0.0875302655064839	11.5481111903065	0.0913612083256585	1	62	positive regulation of wound healing	THBD	0.191318497776836
534	GO:0035904	0.0888799896129767	11.3611500701262	0.0928347762018788	1	63	aorta development	COL3A1	0.193542407288071
535	GO:0035924	0.0888799896129767	11.3611500701262	0.0928347762018788	1	63	cellular response to vascular endothelial growth factor stimulus	VCAM1	0.193542407288071
536	GO:0031346	0.0901059949112011	4.24473473740336	0.505433781543562	2	343	positive regulation of cell projection organization	FN1;FYN	0.194298312985771
537	GO:0042063	0.0901059949112011	4.24473473740336	0.505433781543562	2	343	gliogenesis	APCDD1;COL3A1	0.194298312985771
538	GO:0021885	0.0902278002792294	11.1801242236025	0.0943083440780991	1	64	forebrain cell migration	COL3A1	0.194298312985771
539	GO:0051057	0.0902278002792294	11.1801242236025	0.0943083440780991	1	64	positive regulation of small GTPase mediated signal transduction	COL3A1	0.194298312985771
540	GO:0051289	0.0902278002792294	11.1801242236025	0.0943083440780991	1	64	protein homotetramerization	ALDH1A2	0.194298312985771
541	GO:0140895	0.0902278002792294	11.1801242236025	0.0943083440780991	1	64	cell surface toll-like receptor signaling pathway	TRAF3	0.194298312985771
542	GO:0032535	0.091450122852389	4.20692389006343	0.509854485172223	2	346	regulation of cellular component size	ELN;FN1	0.196470277378577
543	GO:0070301	0.0915737001000578	11.0047554347826	0.0957819119543194	1	65	cellular response to hydrogen peroxide	FYN	0.196470277378577
544	GO:0050678	0.0918995283583492	4.19446640316206	0.511328053048444	2	347	regulation of epithelial cell proliferation	ALDH1A2;FZD7	0.196806894370362
545	GO:0002237	0.0928003670328356	4.16976683259104	0.514275188800884	2	349	response to molecule of bacterial origin	THBD;VCAM1	0.197895997791515
546	GO:0007517	0.0928003670328356	4.16976683259104	0.514275188800884	2	349	muscle organ development	COL3A1;ELN	0.197895997791515
547	GO:0051149	0.0929176916669174	10.8347826086957	0.0972554798305397	1	66	positive regulation of muscle cell differentiation	NID1	0.197895997791515
548	GO:0044419	0.0933023752167015	2.29955877718248	2.468226192669	5	1675	biological process involved in interspecies interaction between organisms	FN1;FYN;THBD;TRAF3;VCAM1	0.198352677239885
