Gene	Direction
ITGB4	STR_Upreg
ITPR1	STR_Upreg
IVNS1ABP	STR_Upreg
JADE2	STR_Upreg
JCAD	STR_Upreg
KCNA4	STR_Upreg
KCNAB1	STR_Upreg
KCNH4	STR_Upreg
KCNK13	STR_Upreg
KCNK2	STR_Upreg
KCTD17	STR_Upreg
KDM3A	STR_Upreg
KDM3B	STR_Upreg
KIF13B	STR_Upreg
KIRREL2	STR_Upreg
KLF9	STR_Upreg
KMT2A	STR_Upreg
KREMEN1	STR_Upreg
KRT10	STR_Upreg
LDB3	STR_Upreg
LDLRAD4	STR_Upreg
LGI4	STR_Upreg
LIMCH1	STR_Upreg
LINGO3	STR_Upreg
LMO7	STR_Upreg
LRP1B	STR_Upreg
LRRC1	STR_Upreg
LRRK2	STR_Upreg
MAPK4	STR_Upreg
MEI4	STR_Upreg
MICU1	STR_Upreg
MME	STR_Upreg
MTCL1	STR_Upreg
MUC3A	STR_Upreg
MUSK	STR_Upreg
MYH10	STR_Upreg
MYH14	STR_Upreg
MYO1B	STR_Upreg
MYO1D	STR_Upreg
MYO3B	STR_Upreg
NEXN	STR_Upreg
NGEF	STR_Upreg
NMNAT3	STR_Upreg
NR4A1	STR_Upreg
NXPH3	STR_Upreg
ONECUT2	STR_Upreg
OPLAH	STR_Upreg
PCDHB16	STR_Upreg
PCDHB11	STR_Upreg
PCDHB12	STR_Upreg
PCDHB5	STR_Upreg
PCDHGA1	STR_Upreg
PCDHGB7	STR_Upreg
PCSK2	STR_Upreg
PCSK9	STR_Upreg
PDE10A	STR_Upreg
PDE1B	STR_Upreg
PDE8A	STR_Upreg
PDK4	STR_Upreg
PENK	STR_Upreg
PER1	STR_Upreg
PER2	STR_Upreg
PER3	STR_Upreg
PHGDH	STR_Upreg
PHKB	STR_Upreg
PIK3C2B	STR_Upreg
PLS1	STR_Upreg
PLXDC1	STR_Upreg
PLXND1	STR_Upreg
PMEPA1	STR_Upreg
POLR3E	STR_Upreg
PPP1R1B	STR_Upreg
PPP1R9A	STR_Upreg
PREX2	STR_Upreg
PRR18	STR_Upreg
QDPR	STR_Upreg
RANBP2	STR_Upreg
RAPGEF4	STR_Upreg
RARB	STR_Upreg
RASGEF1B	STR_Upreg
RASGRP2	STR_Upreg
RELN	STR_Upreg
REM2	STR_Upreg
RGS2	STR_Upreg
RGS4	STR_Upreg
RGS7BP	STR_Upreg
RGS9	STR_Upreg
ROBO2	STR_Upreg
RPE65	STR_Upreg
RPS6KA5	STR_Upreg
RRAGD	STR_Upreg
RXRG	STR_Upreg
RYR1	STR_Upreg
RYR3	STR_Upreg
S1PR5	STR_Upreg
SCN4B	STR_Upreg
SEC14L5	STR_Upreg
SERPINA9	STR_Upreg
SERPINB1	STR_Upreg
SGK1	STR_Upreg
SGK3	STR_Upreg
SH3RF2	STR_Upreg
SHB	STR_Upreg
SKIL	STR_Upreg
SLAIN1	STR_Upreg
SLC38A9	STR_Upreg
SLC4A4	STR_Upreg
SMAD4	STR_Upreg
SMPD3	STR_Upreg
SNAI3	STR_Upreg
SORBS1	STR_Upreg
SPEN	STR_Upreg
SPOCK3	STR_Upreg
ST8SIA3	STR_Upreg
STARD10	STR_Upreg
STK26	STR_Upreg
STK32A	STR_Upreg
STMN4	STR_Upreg
STRIP2	STR_Upreg
STRN	STR_Upreg
SUN2	STR_Upreg
SYNDIG1L	STR_Upreg
SYNE1	STR_Upreg
SYNPO2	STR_Upreg
SYT14	STR_Upreg
TAGLN	STR_Upreg
TBC1D8	STR_Upreg
TENM3	STR_Upreg
TGFA	STR_Upreg
THBS4	STR_Upreg
THSD7A	STR_Upreg
TIAM2	STR_Upreg
TIPARP	STR_Upreg
TLNRD1	STR_Upreg
TMEFF1	STR_Upreg
TMEM192	STR_Upreg
TMEM63A	STR_Upreg
TMOD1	STR_Upreg
TMPRSS9	STR_Upreg
TOMM70	STR_Upreg
TPBG	STR_Upreg
TRAIP	STR_Upreg
TRAPPC12	STR_Upreg
TF	STR_Upreg
TSC22D3	STR_Upreg
TSPEAR	STR_Upreg
TTC12	STR_Upreg
UTP14A	STR_Upreg
UTP14C	STR_Upreg
UVSSA	STR_Upreg
VIPR1	STR_Upreg
VPS13B	STR_Upreg
WNK1	STR_Upreg
ZBTB10	STR_Upreg
ZC3H12C	STR_Upreg
ZNF280C	STR_Upreg
ZNF365	STR_Upreg
ZFYVE28	STR_Upreg
ZSWIM6	STR_Upreg
