GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
70	GO:0045211	0.0327114650595618	2.94836573682728	1.77446064139942	5	317	postsynaptic membrane	ABHD17B;CNIH2;FLRT3;GRIN2C;KCNJ2	0.149538125986568
71	GO:0014704	0.0343049779432024	7.23574468085106	0.291078717201166	2	52	intercalated disc	KCNJ2;SLC31A1	0.154613985096124
72	GO:0031012	0.035510255863275	2.37798905214636	3.09551020408163	7	553	extracellular matrix	FLRT3;HTRA1;ITIH5;MATN2;NDNF;NPNT;TIMP4	0.156954645788378
73	GO:0030312	0.0358052785704736	2.37349793562435	3.10110787172012	7	554	external encapsulating structure	FLRT3;HTRA1;ITIH5;MATN2;NDNF;NPNT;TIMP4	0.156954645788378
74	GO:0098858	0.0365906316007474	3.34226722255311	1.24827988338192	4	223	actin-based cell projection	EZR;PROM1;TUBB3;VCAM1	0.158229758273502
75	GO:0032584	0.0385383954948264	29.9087719298246	0.0391836734693878	1	7	growth cone membrane	FLRT3	0.164430487444593
76	GO:0005861	0.043922535612221	25.6345864661654	0.0447813411078717	1	8	troponin complex	TNNC1	0.184933816084139
77	GO:0012507	0.0444996994952461	6.23477622890682	0.335860058309038	2	60	ER to Golgi transport vesicle membrane	CNIH2;TGFA	0.184933816084139
78	GO:0042383	0.0454894766364507	3.92550475748433	0.794868804664723	3	142	sarcolemma	AQP4;KCNJ2;VCAM1	0.185515078980541
79	GO:0031253	0.0457990351233209	2.67692948450966	1.94798833819242	5	348	cell projection membrane	APC;EZR;MTSS2;PROM1;WWC1	0.185515078980541
80	GO:0014069	0.0472100844924871	2.65324271104618	1.96478134110787	5	351	postsynaptic density	ABHD17B;CNIH2;GRIN2C;HOMER1;WWC1	0.187637099357153
81	GO:0005856	0.0474956407747794	1.61360478601858	12.7682798833819	19	2281	cytoskeleton	APC;DYNLL1;CLDN5;EZR;MARCKSL1;MTSS2;PARVB;PLA2G3;RND1;SIRT2;SLC16A1;TNNC1;TUBA4A;TUBB2A;TUBB3;TUBB4B;TUBB;VCAM1;ZNF207	0.187637099357153
82	GO:0017146	0.0492768371278683	22.4289473684211	0.0503790087463557	1	9	NMDA selective glutamate receptor complex	GRIN2C	0.189982986517083
83	GO:0033010	0.0492768371278683	22.4289473684211	0.0503790087463557	1	9	paranodal junction	SIRT2	0.189982986517083
84	GO:0043292	0.0512114052945767	2.9829636202307	1.39381924198251	4	249	contractile muscle fiber	HOMER1;NPNT;PARVB;TNNC1	0.195091067788864
