GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
73	GO:0010944	0.00355254551714586	26.704132231405	0.0906132973172079	2	12	negative regulation of transcription by competitive promoter binding	BHLHE41;OVOL2	0.129221417658935
74	GO:1902667	0.00355254551714586	26.704132231405	0.0906132973172079	2	12	regulation of axon guidance	MYCBP2;SLIT2	0.129221417658935
75	GO:0008344	0.00359347657560999	6.84480374428252	0.626741973110688	4	83	adult locomotory behavior	CNTN2;KCNJ10;LGI4;OPRD1	0.129221417658935
76	GO:0042092	0.00389148969876677	10.3378205128205	0.317146540610228	3	42	type 2 immune response	IL33;KMT2A;SOCS5	0.138096680494395
77	GO:0007610	0.00396949721777002	2.60989449791938	4.9459758118976	12	655	behavior	CIART;CLSTN2;CNTN2;FOXO6;HTT;KCNJ10;KMT2A;LGI4;OPRD1;PDE8B;SGK1;VPS13B	0.139035506445789
78	GO:0014812	0.00408142443772687	6.59315433490469	0.64939529743999	4	86	muscle cell migration	CCN4;PRKG1;SLIT2;TRIB1	0.141123098827556
79	GO:0006936	0.00427984172312066	3.31775798847564	2.56737675732089	8	340	muscle contraction	CACNA1D;CACNA1G;CHRM3;KCNA1;NR4A1;PRKG1;RYR2;SCN8A	0.145663816712894
80	GO:0045732	0.00432076579051966	4.17844060701204	1.525323838173	6	202	positive regulation of protein catabolic process	GPLD1;IL33;PLK3;SOCS5;TF;TRIB1	0.145663816712894
81	GO:0065007	0.00463250804551692	1.81607433589178	86.8603965866536	100	11503	biological regulation	ACER2;ADCY9;BHLHE40;BHLHE41;CABLES1;CACNA1D;CACNA1G;CCN4;CDK18;CHRM3;CIART;CLSTN2;CNTN2;COG7;CPNE9;CSMD3;DCC;DOCK3;DPP9;DST;DUSP5;DUSP6;DYNC1H1;DYRK3;EPHB6;F3;FAT3;FMN1;FOXO6;FRMD6;GPLD1;GRM3;GUCY1A2;H1-2;H1-4;HAPLN4;HECW2;HERC1;HERC2;HTT;IFIT3;IFIT3;IL33;INF2;INSIG1;IRF2BP2;ITPR1;JADE2;JUNB;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCTD16;KLF10;KMT2A;KMT2C;LAMC2;LGI4;MACF1;MTCL1;MYCBP2;NAB2;NELL1;NR4A1;OPRD1;OVOL2;PCLO;PDE8B;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;RASSF3;RIMS3;RPE65;RYR2;SCN8A;SGK1;SIK1;SLC9A8;SLIT2;SMYD3;SOCS5;STK40;SUN2;TENM1;TENM3;TF;TRHDE;TRIB1;TSC22D3;UNC5D;VIPR1;VPS13C;XKR7;ZNF189;ZNF483	0.154245360478508
82	GO:0090209	0.00485010085431627	22.2506887052342	0.105715513536743	2	14	negative regulation of triglyceride metabolic process	GPLD1;SIK1	0.15952100004989
83	GO:0021954	0.00518791136214989	6.14132925897632	0.694701946098594	4	92	central nervous system neuron development	CNTN2;DCC;MYCBP2;SLIT2	0.168575866791786
84	GO:0010975	0.00549090760071373	2.93822321761851	3.26207870341949	9	432	regulation of neuron projection development	CNTN2;CSMD3;DCC;FAT3;HECW2;MACF1;MYCBP2;SLIT2;TENM3	0.172587615017309
