GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
31	GO:0042391	0.000109163008246963	3.08350917058919	5.96869437112516	17	444	regulation of membrane potential	CACNA1D;CACNA1G;GLRX;GRIN2C;KCNA1;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;KCTD16;KMT2A;NTSR2;OPRD1;RIMS3;RYR2;SCN8A	0.0138637020473643
32	GO:0007507	0.000119058439788851	2.77365475062143	7.8238291080965	20	582	heart development	APC;CACNA1G;CLDN5;DUSP6;FLRT3;HEXIM1;HEYL;ID3;INHBA;OVOL2;PRKDC;PRKG1;RYR2;SIK1;SLIT2;SOX4;SOX9;TMEM100;TNNC1;VCAM1	0.0143703049168116
33	GO:0008283	0.000120452136716988	1.96532351801627	25.729912221472	45	1914	cell population proliferation	ACER2;ADGRG1;APC;BTG1;CCAR1;CCN4;CLDN5;EGR3;F3;FABP7;FGFR3;GDF11;GPLD1;HAPLN4;IFIT3;IFIT3;IGFBP2;IL33;INHBA;JUNB;KCNA1;KLF10;KMT2A;LAMC2;LGI4;LHX2;MARCKSL1;NELL1;NR4A1;NRARP;OVOL2;PRKDC;PRKG1;RETNLB;SGK1;SIRT2;SOX2;SOX4;SOX9;TENM1;TGFA;TRIB1;VCAM1;VIPR1;WDR6;WWC1	0.0143703049168116
34	GO:0008285	0.000129387513206368	2.61604924937898	9.14124363145295	22	680	negative regulation of cell population proliferation	ADGRG1;APC;BTG1;FABP7;GDF11;GPLD1;IFIT3;IFIT3;IL33;INHBA;KLF10;KMT2A;NELL1;OVOL2;PRKG1;SIRT2;SOX2;SOX4;SOX9;TENM1;TRIB1;WDR6;WWC1	0.0149823129262785
35	GO:0001503	0.000140198381800692	3.13630566877547	5.51163218955251	16	410	ossification	CBFB;CBS;CCN4;CHRDL1;FGFR3;GPLD1;ID3;IGFBP2;JUNB;KLF10;NAB2;NELL1;NPNT;SOX2;SOX9;TP53INP2	0.0157703151185522
36	GO:0048646	0.000167346664433182	2.19711192020328	15.4997851574489	31	1153	anatomical structure formation involved in morphogenesis	ADGRG1;BTG1;CLDN5;DUSP5;EGR3;F3;FAT3;FMN1;GPLD1;HERC1;HEYL;INHBA;JUNB;LHX2;NDNF;NR4A1;NRARP;OVOL2;PLA2G3;PLXDC1;PRKDC;PROM1;SAT1;SLC31A1;SLC9A8;SLIT2;SOX2;SOX9;TGFA;TMEM100;VPS13B	0.0183012171631511
37	GO:0023051	0.000175628948947768	1.74491359795278	45.2357129703517	68	3365	regulation of signaling	ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;CBS;CCN4;CHRDL1;CHRM3;CLSTN2;CNIH2;CNTN2;DCC;DDIT4L;DOCK3;DUSP5;DUSP6;DYRK3;EZR;F3;FGFR3;FRMD6;GDF11;GPLD1;GRIN2C;GRM3;GUCY1A2;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;IGFBP2;INHBA;INSIG1;ITPR1;KCNJ10;KCTD16;KMT2A;MACF1;MYORG;NPNT;NRARP;OVOL2;PDE8B;PLA2G3;PLK3;PRKDC;RIMS3;SGK1;SIRT2;SLC16A1;SLIT2;SOCS5;SOX2;SOX4;SOX9;STK40;TBC1D16;TENM1;TGFA;TMEM100;TNFRSF19;TRAF3;TRIB1;WWC1	0.0186627628658481
38	GO:0010646	0.00018886285978201	1.7395998437046	45.3432570130747	68	3373	regulation of cell communication	ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;CBS;CCN4;CHRDL1;CHRM3;CLSTN2;CNIH2;CNTN2;DCC;DDIT4L;DOCK3;DUSP5;DUSP6;DYRK3;EZR;F3;FGFR3;FRMD6;GDF11;GPLD1;GRIN2C;GRM3;GUCY1A2;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;IGFBP2;INHBA;INSIG1;ITPR1;KCNJ10;KCTD16;KMT2A;MACF1;MYORG;NPNT;NRARP;OVOL2;PDE8B;PLA2G3;PLK3;PRKDC;RIMS3;RYR2;SGK1;SIRT2;SLC16A1;SLIT2;SOCS5;SOX2;SOX4;SOX9;STK40;TENM1;TGFA;TMEM100;TNFRSF19;TRAF3;TRIB1;WWC1	0.0186627628658481
39	GO:0086015	0.000189614049945117	37.1898148148148	0.120987048063348	3	9	SA node cell action potential	CACNA1D;CACNA1G;RYR2	0.0186627628658481
40	GO:0086018	0.000189614049945117	37.1898148148148	0.120987048063348	3	9	SA node cell to atrial cardiac muscle cell signaling	CACNA1D;CACNA1G;RYR2	0.0186627628658481
41	GO:0050794	0.000208063176073368	1.73250869733282	141.339758148671	166	10514	regulation of cellular process	ABHD17B;ACER2;ADCY9;ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;BHLHE40;BHLHE41;BTG1;CABLES1;CACNA1D;CACNA1G;CBFB;CBS;CCAR1;CCN4;CDK18;CHRDL1;CHRM3;CIART;CLDN5;CLSTN2;CNIH2;CNTN2;CPNE9;CRYM;CSMD3;DCC;DDIT4L;DIO2;DOCK3;DPP9;DST;DUSP5;DUSP6;DYNC1H1;DYRK3;EGR3;EPHB6;EZR;F3;FABP7;FAT3;FGFR3;FLRT3;FMN1;FOXO6;FRMD6;GDF11;GPLD1;GPR22;GPR52;GRIN2C;GRM3;GUCY1A2;H1-2;H1-4;HAPLN4;HECW2;HEPACAM;HEPH;HERC1;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;ID3;IFIT3;IFIT3;IGFBP2;IL33;INF2;INHBA;INSIG1;IRF2BP2;ITPR1;JADE2;JUNB;KCNA1;KCNAB3;KCNH5;KCNJ10;KCNJ2;KCTD16;KLF10;KMT2A;KMT2C;LAMC2;LGI4;LHX2;MACF1;MAML3;MARCKSL1;MDGA1;MFSD2A;MRLN;MTCL1;MYCBP2;MYORG;NAB2;NDNF;NELL1;NPNT;NR4A1;NRARP;NTSR2;OPRD1;OVOL2;PCLO;PDE8B;PLA2G3;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;PROM1;RASSF3;RETNLB;RIMS3;RND1;RYR2;SGK1;SIK1;SIRT2;SLC16A1;SLC31A1;SLCO1C1;SLIT2;SMYD3;SOCS5;SOX2;SOX21;SOX4;SOX9;STK40;SUN2;TENM1;TENM3;TGFA;TIMP4;TMEM100;TNFRSF19;TNNC1;TRAF3;TF;TRHDE;TRIB1;TP53INP2;TSC22D3;TUBB3;TUBB;UNC5D;VCAM1;VIPR1;VPS13C;WDR6;WWC1;ZNF189;ZNF207;ZFP36L2;ZNF483	0.0199791396146549
42	GO:0045595	0.000221347322686183	2.02547861415529	20.2048370265791	37	1503	regulation of cell differentiation	BHLHE40;BHLHE41;BTG1;CBFB;CCN4;CLDN5;CNTN2;DCC;EGR3;GDF11;HAPLN4;HEYL;ID3;IL33;INHBA;INSIG1;JUNB;KLF10;LHX2;MACF1;NELL1;NPNT;NRARP;OVOL2;PLA2G3;PRKDC;PROM1;SIK1;SIRT2;SLIT2;SOCS5;SOX2;SOX4;SOX9;TMEM100;TRIB1;ZFP36L2	0.0207486764146548
43	GO:0009719	0.00022816738225854	2.04086178692005	19.478914738199	36	1449	response to endogenous stimulus	ADGRG1;APC;CHRDL1;CLDN5;DOCK3;DUSP6;EGR3;FGFR3;FLRT3;GPLD1;GPR22;HEYL;HTRA1;IGFBP2;INHBA;INSIG1;JUNB;KMT2A;MTSS2;NDNF;NPNT;NR4A1;OPRD1;OVOL2;PRKDC;SGK1;SLIT2;SMYD3;SOCS5;SOX2;SOX9;TIMP4;TMEM100;VCAM1;VPS13C;ZFP36L2	0.0207912277942266
44	GO:0042063	0.000232363226554729	3.26787752983913	4.61095083174759	14	343	gliogenesis	ADGRG1;APCDD1;CNTN2;HAPLN4;IL33;KCNJ10;LGI4;MATN2;NAB2;SIRT2;SOX2;SOX4;SOX9;SUN2	0.0207912277942266
45	GO:0051239	0.000262129330351054	1.7654055635578	38.124363145295	59	2836	regulation of multicellular organismal process	APC;BHLHE40;BHLHE41;BTG1;CACNA1D;CACNA1G;CBFB;CCN4;CDK18;CHRM3;CLDN5;CLSTN2;DCC;DIO2;DUSP6;DYNC1H1;EGR3;EZR;F3;FLRT3;GPLD1;GRIN2C;HAPLN4;HEYL;IGFBP2;IL33;INHBA;JUNB;KCNA1;KCNJ2;KLF10;LGI4;LHX2;MACF1;MFSD2A;NELL1;NPNT;NR4A1;NRARP;OVOL2;PLA2G3;PRKDC;PRKG1;PROM1;RYR2;SGK1;SIRT2;SLIT2;SOCS5;SOX4;SOX9;TMEM100;TNNC1;TRAF3;TF;TRIB1;VCAM1;WWC1;ZFP36L2	0.0229334038576022
46	GO:0071363	0.000289565421096726	2.51641025641026	9.0202565833896	21	671	cellular response to growth factor stimulus	ADGRG1;CHRDL1;CLDN5;DOCK3;EGR3;FGFR3;FLRT3;HEYL;HTRA1;KMT2A;MTSS2;NDNF;NPNT;NR4A1;OPRD1;OVOL2;SLIT2;SOX9;TMEM100;VCAM1;ZFP36L2	0.0247830231056046
47	GO:0021537	0.00032306298148503	3.52552954292085	3.65649745258118	12	272	telencephalon development	ADGRG1;CNTN2;HERC1;INHBA;KCNA1;LHX2;MDGA1;MFSD2A;SLIT2;SUN2;TUBB2A;VPS13B	0.0270616799597141
48	GO:0042176	0.000348700394482111	3.13170731707317	4.7991529065128	14	357	regulation of protein catabolic process	APC;EZR;GPLD1;GRIN2C;IL33;MYCBP2;NELL1;PLK3;SIRT2;SOCS5;SOX9;TIMP4;TF;TRIB1	0.0286006969390848
49	GO:0086070	0.000365113951904753	27.8888888888889	0.147873058744092	3	11	SA node cell to atrial cardiac muscle cell communication	CACNA1D;CACNA1G;RYR2	0.0293357883397758
50	GO:0009628	0.000388275256904823	2.13570306362922	14.8007488797496	29	1101	response to abiotic stimulus	BHLHE40;CBS;GPLD1;GPR52;GUCY1A2;HTT;IGFBP2;IL33;INHBA;ITPR1;KCNA1;KCNJ2;KMT2A;KMT2C;NDNF;NR4A1;OPRD1;PDE8B;PLK3;PRKDC;RPE65;RYR2;SIK1;SIRT2;SOX2;SOX4;SOX9;TSC22D3;VCAM1	0.030003807025972
51	GO:0030030	0.000388670093554628	1.96053416781894	20.7963292615555	37	1547	cell projection organization	ABHD17B;APC;DYNLL1;CNTN2;CPNE9;CSMD3;DCC;DNAH1;EPHB6;EZR;FAT3;FLRT3;FOXO6;GPR22;HECW2;HERC1;HOMER1;HTT;KCNA1;KCNJ10;LHX2;MACF1;MATN2;MFSD2A;MTSS2;MYCBP2;NDNF;PARVB;PLA2G3;PRKG1;SGK1;SLIT2;TENM1;TENM3;TUBB3;UNC5D;VPS13B	0.030003807025972
52	GO:0045732	0.000414404815394091	3.957336523126	2.71548707875514	10	202	positive regulation of protein catabolic process	APC;EZR;GPLD1;IL33;PLK3;SIRT2;SOCS5;SOX9;TF;TRIB1	0.0308794923274977
53	GO:0030900	0.000415700557113888	2.94117647058824	5.4713031735314	15	407	forebrain development	ADGRG1;CNTN2;HERC1;INHBA;KCNA1;LHX2;MDGA1;MFSD2A;NDNF;PRKG1;SLIT2;SOX2;SUN2;TUBB2A;VPS13B	0.0308794923274977
54	GO:0032436	0.000443081304187895	6.72903090182888	0.981339389847155	6	73	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	IL33;PLK3;SIRT2;SOCS5;TF;TRIB1	0.0323039091590323
55	GO:0120036	0.000481596282231811	1.95263621268012	20.2586090479406	36	1507	plasma membrane bounded cell projection organization	ABHD17B;APC;DYNLL1;CNTN2;CPNE9;CSMD3;DCC;DNAH1;EPHB6;EZR;FAT3;FLRT3;FOXO6;HECW2;HERC1;HOMER1;HTT;KCNA1;KCNJ10;LHX2;MACF1;MATN2;MFSD2A;MTSS2;MYCBP2;NDNF;PARVB;PLA2G3;PRKG1;SGK1;SLIT2;TENM1;TENM3;TUBB3;UNC5D;VPS13B	0.0344735375117571
56	GO:0060284	0.000539381852202274	2.29441776710684	10.8216192989994	23	805	regulation of cell development	BHLHE40;BHLHE41;CBFB;CLDN5;DCC;EGR3;HAPLN4;HEYL;IL33;INHBA;JUNB;KLF10;LHX2;MACF1;NRARP;PLA2G3;PRKDC;SIRT2;SLIT2;SOCS5;SOX4;TRIB1;ZFP36L2	0.0379204705735777
57	GO:0051094	0.000573234963964618	2.00818664881311	17.3952489104413	32	1294	positive regulation of developmental process	BTG1;CBFB;CCN4;CLDN5;CLSTN2;CPNE9;EGR3;EZR;F3;FLRT3;FOXO6;HAPLN4;HEYL;IL33;INHBA;JUNB;KLF10;MACF1;NELL1;NPNT;OVOL2;PLA2G3;PRKDC;PROM1;SIRT2;SLIT2;SOCS5;SOX2;SOX4;SOX9;TMEM100;TRIB1	0.0395934395285737
58	GO:0023052	0.000587902764825721	1.57262716077627	84.0322263826653	108	6251	signaling	ACER2;ADCY9;ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;CACNA1D;CACNA1G;CBS;CCN4;CHRDL1;CHRM3;CLDN5;CLSTN2;CNIH2;CNTN2;DCC;DDIT4L;DOCK3;DST;DUSP5;DUSP6;DYRK3;EGR3;EPHB6;EZR;F3;FGFR3;FLRT3;FRMD6;GDF11;GPLD1;GPR22;GPR52;GRIN2C;GRM3;GUCY1A2;HAPLN4;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;IGFBP2;IL33;INHBA;INSIG1;ITPR1;JUNB;KCNA1;KCNJ10;KCTD16;KLF10;KMT2A;MACF1;MAML3;MYORG;NDNF;NPNT;NR4A1;NRARP;NTSR2;OPRD1;OVOL2;PCLO;PDE8B;PLA2G3;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;RASSF3;RETNLB;RIMS3;RND1;RYR2;SGK1;SIK1;SIRT2;SLC16A1;SLC31A1;SLIT2;SOCS5;SOX2;SOX4;SOX9;STK40;TBC1D16;TENM1;TENM3;TGFA;TIMP4;TMEM100;TNFRSF19;TRAF3;TF;TRHDE;TRIB1;TUBB3;UNC5D;VIPR1;WWC1;ZNF207;ZFP36L2	0.0397937522308118
59	GO:0007267	0.000596350363631673	2.00301832554797	17.4355779264625	32	1297	cell-cell signaling	ADGRG1;DYNLL1;CACNA1D;CACNA1G;CCN4;CHRDL1;CHRM3;CLSTN2;CNIH2;CNTN2;DCC;EGR3;FGFR3;GPLD1;GRIN2C;GRM3;HAPLN4;HOMER1;INHBA;ITPR1;KCNJ10;KLF10;KMT2A;NR4A1;PCLO;PDE8B;PLA2G3;RIMS3;RYR2;SLC16A1;SOX4;TRHDE	0.0397937522308118
60	GO:0071495	0.000615936104367333	2.04430188886147	15.9702903443619	30	1188	cellular response to endogenous stimulus	ADGRG1;APC;CHRDL1;CLDN5;DOCK3;EGR3;FGFR3;FLRT3;GPLD1;GPR22;HEYL;HTRA1;IGFBP2;INHBA;INSIG1;KMT2A;MTSS2;NDNF;NPNT;NR4A1;OPRD1;OVOL2;PRKDC;SGK1;SLIT2;SMYD3;SOX9;TMEM100;VCAM1;ZFP36L2	0.0404156740482365
61	GO:0007154	0.000703584744014822	1.56148758158483	84.3951875268553	108	6278	cell communication	ACER2;ADCY9;ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;CACNA1D;CACNA1G;CBS;CCN4;CHRDL1;CHRM3;CLDN5;CLSTN2;CNIH2;CNTN2;DCC;DDIT4L;DOCK3;DST;DUSP5;DUSP6;DYRK3;EGR3;EPHB6;EZR;F3;FGFR3;FLRT3;FRMD6;GDF11;GPLD1;GPR22;GPR52;GRIN2C;GRM3;GUCY1A2;HAPLN4;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;IGFBP2;IL33;INHBA;INSIG1;ITPR1;JUNB;KCNA1;KCNJ10;KCTD16;KLF10;KMT2A;MACF1;MAML3;MYORG;NDNF;NPNT;NR4A1;NRARP;NTSR2;OPRD1;OVOL2;PCLO;PDE8B;PLA2G3;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;RASSF3;RETNLB;RIMS3;RND1;RYR2;SCN8A;SGK1;SIK1;SIRT2;SLC16A1;SLC31A1;SLIT2;SOCS5;SOX2;SOX4;SOX9;STK40;TENM1;TENM3;TGFA;TIMP4;TMEM100;TNFRSF19;TRAF3;TF;TRHDE;TRIB1;TUBB3;UNC5D;VIPR1;WWC1;ZNF207;ZFP36L2	0.0451578971453656
62	GO:0070252	0.000711147986541191	5.11920681443488	1.47873058744092	7	110	actin-mediated cell contraction	CACNA1D;CACNA1G;FRMD6;KCNJ2;RYR2;SCN8A;TNNC1	0.0451578971453656
63	GO:0007155	0.000760361214789435	1.91527428434543	19.9897489411331	35	1487	cell adhesion	ACER2;ADGRG1;APC;CBFB;CCN4;CLDN5;CLSTN2;CNTN2;DCC;DST;EGR3;EZR;FAT3;FLRT3;FMN1;HAPLN4;HEPACAM;IGFBP2;LAMC2;MACF1;MDGA1;NDNF;NPNT;NRARP;PARVB;PCDHGA2;PRKG1;RND1;SOCS5;SOX2;SOX4;SOX9;TENM3;UNC5D;VCAM1	0.0475165413115239
64	GO:0009887	0.000789589225814866	2.11829215033994	13.2682462709471	26	987	animal organ morphogenesis	APC;APCDD1;CBS;CLDN5;FAT3;FGFR3;FMN1;GDF11;HEYL;ID3;INHBA;INSIG1;MFSD2A;NAB2;NPNT;OVOL2;PROM1;RYR2;SLIT2;SOX4;SOX9;STK40;TENM3;TGFA;TMEM100;TNNC1	0.0485720747192676
65	GO:0050789	0.000820234774595604	1.66354052573932	149.580320422319	171	11127	regulation of biological process	ABHD17B;ACER2;ADCY9;ADGRG1;ANKRD6;APC;APCDD1;ARHGEF19;DYNLL1;BHLHE40;BHLHE41;BTBD17;BTG1;CABLES1;CACNA1D;CACNA1G;CBFB;CBS;CCAR1;CCN4;CDK18;CHRDL1;CHRM3;CIART;CLDN5;CLSTN2;CNIH2;CNTN2;CPNE9;CRYM;CSMD3;DCC;DDIT4L;DIO2;DOCK3;DPP9;DST;DUSP5;DUSP6;DYNC1H1;DYRK3;EGR3;EPHB6;EZR;F3;FABP7;FAT3;FGFR3;FLRT3;FMN1;FOXO6;FRMD6;GDF11;GPLD1;GPR22;GPR52;GRIN2C;GRM3;GUCY1A2;H1-2;H1-4;HAPLN4;HECW2;HEPACAM;HEPH;HERC1;HERC2;HEXIM1;HEYL;HOMER1;HTRA1;HTT;ID3;IFIT3;IFIT3;IGFBP2;IL33;INF2;INHBA;INSIG1;IRF2BP2;ITIH5;ITPR1;JADE2;JUNB;KCNA1;KCNAB3;KCNH5;KCNJ10;KCNJ2;KCTD16;KLF10;KMT2A;KMT2C;LAMC2;LGI4;LHX2;MACF1;MAML3;MARCKSL1;MDGA1;MFSD2A;MRLN;MTCL1;MYCBP2;MYORG;NAB2;NDNF;NELL1;NPNT;NR4A1;NRARP;NTSR2;OPRD1;OVOL2;PARVB;PCLO;PDE8B;PLA2G3;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;PROM1;RASSF3;RETNLB;RIMS3;RND1;RYR2;SGK1;SIK1;SIRT2;SLC16A1;SLC31A1;SLC9A8;SLCO1C1;SLIT2;SMYD3;SOCS5;SOX2;SOX21;SOX4;SOX9;STK40;SUN2;TBC1D16;TENM1;TENM3;TGFA;TIMP4;TMEM100;TNFRSF19;TNNC1;TRAF3;TF;TRHDE;TRIB1;TP53INP2;TSC22D3;TUBB3;TUBB;UNC5D;VCAM1;VIPR1;VPS13C;WDR6;WWC1;ZNF189;ZNF207;ZFP36L2;ZNF483	0.0496809893474291
66	GO:0001764	0.000873082862146585	3.89314285714286	2.47351298262845	9	184	neuron migration	ADGRG1;CNTN2;DCC;FAT3;MATN2;MDGA1;NDNF;PRKG1;UNC5D	0.0520807155798652
67	GO:0048523	0.00090270534591967	1.57427765850125	63.1955681050887	85	4701	negative regulation of cellular process	ABHD17B;ACER2;ADGRG1;ANKRD6;APC;APCDD1;DYNLL1;BHLHE40;BHLHE41;BTG1;CBFB;CBS;CCAR1;CCN4;CHRDL1;CIART;CLDN5;CNTN2;CRYM;DCC;DDIT4L;DPP9;DUSP5;DUSP6;DYRK3;EGR3;EZR;FABP7;FAT3;GDF11;GPLD1;H1-2;H1-4;HERC1;HERC2;HEXIM1;HEYL;HTRA1;HTT;ID3;IFIT3;IFIT3;IGFBP2;IL33;INHBA;INSIG1;IRF2BP2;ITPR1;KLF10;KMT2A;LHX2;MFSD2A;MRLN;NAB2;NDNF;NELL1;NR4A1;NRARP;OPRD1;OVOL2;PDE8B;PLA2G3;PLK3;PRKDC;PRKG1;RND1;RYR2;SIK1;SIRT2;SLIT2;SOCS5;SOX2;SOX21;SOX4;SOX9;STK40;TENM1;TIMP4;TRIB1;TP53INP2;TSC22D3;VPS13C;WDR6;WWC1;ZNF207;ZFP36L2	0.0530440439833693
68	GO:0001649	0.000923615165880875	3.54558869561329	3.01123319624332	10	224	osteoblast differentiation	CBFB;CCN4;ID3;IGFBP2;JUNB;NELL1;NPNT;SOX2;SOX9;TP53INP2	0.0534746015893089
69	GO:0021543	0.000942470086734266	3.84866828087167	2.50039899330919	9	186	pallium development	ADGRG1;KCNA1;LHX2;MDGA1;MFSD2A;SLIT2;SUN2;TUBB2A;VPS13B	0.0537754308909102
70	GO:0031330	0.000973875807907943	4.83559806127748	1.55938861948315	7	116	negative regulation of cellular catabolic process	GPLD1;HERC1;MFSD2A;SIRT2;TIMP4;VPS13C;WDR6	0.054773557939051
71	GO:0045596	0.00100304645376858	2.37561488673139	8.56319440181695	19	637	negative regulation of cell differentiation	BHLHE41;CBFB;CCN4;CNTN2;DCC;GDF11;ID3;INHBA;INSIG1;LHX2;NRARP;OVOL2;SIRT2;SOCS5;SOX2;SOX4;SOX9;TRIB1;ZFP36L2	0.054927574167256
72	GO:0007010	0.00102067923990603	1.89633802816901	19.5461297649009	34	1454	cytoskeleton organization	APC;ARHGEF19;CNTN2;DNAH1;DST;DYNC1H1;EZR;FMN1;HTT;INF2;KCNC3;MACF1;MARCKSL1;MTCL1;MYCBP2;MYO1B;PARVB;PCLO;PLA2G3;PLK3;PRKG1;RND1;SLC16A1;SLIT2;SOX9;SUN2;TENM1;TF;TUBA4A;TUBB2A;TUBB3;TUBB4B;TUBB;ZNF207	0.054927574167256
73	GO:0042552	0.00105058966750146	4.19378620326488	2.04333681173654	8	152	myelination	CDK18;CLDN5;CNTN2;KCNJ10;LGI4;NAB2;SCN8A;SIRT2	0.054927574167256
74	GO:0006598	0.00106032401237273	74.0552995391705	0.0537720213614879	2	4	polyamine catabolic process	SAT1;SMOX	0.054927574167256
75	GO:0010694	0.00106032401237273	74.0552995391705	0.0537720213614879	2	4	positive regulation of alkaline phosphatase activity	GPLD1;NPNT	0.054927574167256
76	GO:0071504	0.00106032401237273	74.0552995391705	0.0537720213614879	2	4	cellular response to heparin	SLIT2;SOX9	0.054927574167256
77	GO:0050881	0.00107708345469891	7.06180567801093	0.779694309741575	5	58	musculoskeletal movement	HOMER1;ITPR1;KCNJ2;NR4A1;TNNC1	0.0550711371577872
78	GO:0030029	0.00111793623809455	2.20425085966923	10.7140752562765	22	797	actin filament-based process	ARHGEF19;CACNA1D;CACNA1G;EZR;FMN1;FRMD6;INF2;KCNC3;KCNJ2;MARCKSL1;MYO1B;PARVB;PCLO;PRKG1;RND1;RYR2;SCN8A;SLIT2;SUN2;TENM1;TNNC1;TF	0.0555533591736462
79	GO:0048870	0.00113993294401061	1.8227251547627	22.8262230679516	38	1698	cell motility	ADGRG1;APC;APCDD1;BTG1;CCAR1;CCN4;CLDN5;CNTN2;DCC;DNAH1;DST;EGR3;F3;FAT3;FLRT3;GPLD1;IL33;LAMC2;MACF1;MATN2;MDGA1;NDNF;NR4A1;OVOL2;PLA2G3;PLVAP;PRKG1;RND1;SGK1;SLIT2;SOX9;SUN2;TF;TRIB1;TUBB4B;UNC5D;VCAM1;WWC1	0.0555533591736462
80	GO:0007272	0.00114295709755279	4.13581769785107	2.07022282241729	8	154	ensheathment of neurons	CDK18;CLDN5;CNTN2;KCNJ10;LGI4;NAB2;SCN8A;SIRT2	0.0555533591736462
81	GO:0008366	0.00114295709755279	4.13581769785107	2.07022282241729	8	154	axon ensheathment	CDK18;CLDN5;CNTN2;KCNJ10;LGI4;NAB2;SCN8A;SIRT2	0.0555533591736462
82	GO:0086002	0.00116412171032281	6.93059882312219	0.793137315081947	5	59	cardiac muscle cell action potential involved in contraction	CACNA1D;CACNA1G;KCNJ2;RYR2;SCN8A	0.0558920387017186
83	GO:0035295	0.0011843646705733	2.02632130872483	14.384015714198	27	1070	tube development	ADGRG1;BTG1;CLDN5;EGR3;F3;FMN1;GDF11;GPLD1;HEYL;JUNB;LHX2;NDNF;NPNT;NR4A1;NRARP;OVOL2;PLXDC1;PROM1;RYR2;SAT1;SLC31A1;SLIT2;SOX4;SOX9;STK40;TGFA;TMEM100	0.0561788398559889
84	GO:0035239	0.00121446504551712	2.14947998430141	11.493769566018	23	855	tube morphogenesis	ADGRG1;BTG1;CLDN5;EGR3;F3;FMN1;GPLD1;JUNB;LHX2;NDNF;NPNT;NR4A1;NRARP;OVOL2;PLXDC1;RYR2;SAT1;SLC31A1;SLIT2;SOX4;SOX9;TGFA;TMEM100	0.0569208200500109
85	GO:0007411	0.00124399135878911	3.40056214731693	3.13222024430667	10	233	axon guidance	CNTN2;DCC;EPHB6;FLRT3;LHX2;MATN2;MYCBP2;SLIT2;TUBB3;UNC5D	0.0573525669680301
86	GO:0050879	0.0012562590685562	6.80416312659303	0.806580320422319	5	60	multicellular organismal movement	HOMER1;ITPR1;KCNJ2;NR4A1;TNNC1	0.0573525669680301
87	GO:0097485	0.00128458624333396	3.38516746411483	3.14566324964704	10	234	neuron projection guidance	CNTN2;DCC;EPHB6;FLRT3;LHX2;MATN2;MYCBP2;SLIT2;TUBB3;UNC5D	0.0573525669680301
88	GO:0021987	0.00130763991949707	4.58158326497129	1.64004665152538	7	122	cerebral cortex development	ADGRG1;KCNA1;LHX2;MDGA1;SLIT2;SUN2;TUBB2A	0.0573525669680301
89	GO:0009914	0.00130994135428981	2.97691545106925	4.28831870357866	12	319	hormone transport	DYNLL1;CHRM3;CRYM;GPLD1;INHBA;ITPR1;PCLO;PDE8B;PLA2G3;SLC16A1;SLCO1C1;SOX4	0.0573525669680301
90	GO:0030001	0.00131108230305377	2.13593860483261	11.5609845927199	23	860	metal ion transport	CACNA1D;CACNA1G;GRIN2C;HEPH;HOMER1;HTT;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;MRLN;OPRD1;RYR2;SCN8A;SGK1;SIK1;SLC31A1;SLC9A8;TF	0.0573525669680301
91	GO:0022029	0.00135367609682821	6.6822429906542	0.820023325762691	5	61	telencephalon cell migration	ADGRG1;CNTN2;MDGA1;SLIT2;SUN2	0.0579285086218768
92	GO:0030858	0.00135367609682821	6.6822429906542	0.820023325762691	5	61	positive regulation of epithelial cell differentiation	BTG1;OVOL2;PROM1;SOX9;TMEM100	0.0579285086218768
93	GO:0035556	0.00138524295531898	1.64003365817385	38.9309434657173	57	2896	intracellular signal transduction	ACER2;ADCY9;ADGRG1;ANKRD6;APC;ARHGEF19;CBS;CHRM3;DOCK3;DUSP5;DUSP6;DYRK3;EZR;F3;FGFR3;FRMD6;GDF11;GRIN2C;GUCY1A2;HEXIM1;HEYL;HTT;INHBA;INSIG1;ITPR1;JUNB;MYORG;NDNF;NPNT;NR4A1;OVOL2;PDE8B;PLK3;PLVAP;PRKDC;PRKG1;RND1;RYR2;SGK1;SIK1;SIRT2;SLIT2;SOCS5;SOX2;SOX4;SOX9;STK40;TENM1;TGFA;TMEM100;TNFRSF19;TRAF3;TF;TRIB1;WWC1;ZNF207;ZFP36L2	0.0586419517751704
