Gene	Direction
Insig1	CTX_Upreg
Plekha6	CTX_Upreg
Kcnh7	CTX_Upreg
Cdk18	CTX_Upreg
Herc1	CTX_Upreg
Etl4	CTX_Upreg
Cog7	CTX_Upreg
Cacna1d	CTX_Upreg
Dpp9	CTX_Upreg
Mtcl1	CTX_Upreg
Socs5	CTX_Upreg
Grm3	CTX_Upreg
Dock3	CTX_Upreg
Cntn2	CTX_Upreg
