GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
69	GO:0004028	0.0158652321937305	79.5	0.015964995269631	1	5	3-chloroallyl aldehyde dehydrogenase activity	ALDH1A2	0.0776110007314924
70	GO:0004952	0.0158652321937305	79.5	0.015964995269631	1	5	dopamine neurotransmitter receptor activity	DRD2	0.0776110007314924
71	GO:0005298	0.0158652321937305	79.5	0.015964995269631	1	5	proline:sodium symporter activity	SLC6A20	0.0776110007314924
72	GO:0005368	0.0158652321937305	79.5	0.015964995269631	1	5	taurine transmembrane transporter activity	SLC6A13	0.0776110007314924
73	GO:0008889	0.0158652321937305	79.5	0.015964995269631	1	5	glycerophosphodiester phosphodiesterase activity	GDPD5	0.0776110007314924
74	GO:0016361	0.0158652321937305	79.5	0.015964995269631	1	5	activin receptor activity, type I	ACVR1C	0.0776110007314924
75	GO:0008201	0.0162355498493746	5.98780487804878	0.533230842005676	3	167	heparin binding	FN1;IMPG1;THBS4	0.0783635872729815
76	GO:0030414	0.0164940389119119	5.95115864527629	0.536423841059603	3	168	peptidase inhibitor activity	CST9L;SERPINB1;SERPINH1	0.07856371165937
77	GO:0050840	0.0172581162847608	10.5907944514502	0.201158940397351	2	63	extracellular matrix binding	ELN;NID1	0.0800953601933771
78	GO:1901682	0.0172581162847608	10.5907944514502	0.201158940397351	2	63	sulfur compound transmembrane transporter activity	SLC13A4;SLC6A13	0.0800953601933771
79	GO:0005332	0.0190085028781533	63.5962264150943	0.0191579943235572	1	6	gamma-aminobutyric acid:sodium:chloride symporter activity	SLC6A13	0.0825438904859714
80	GO:0015139	0.0190085028781533	63.5962264150943	0.0191579943235572	1	6	alpha-ketoglutarate transmembrane transporter activity	SLC22A6	0.0825438904859714
81	GO:0031802	0.0190085028781533	63.5962264150943	0.0191579943235572	1	6	type 5 metabotropic glutamate receptor binding	FYN	0.0825438904859714
82	GO:0032795	0.0190085028781533	63.5962264150943	0.0191579943235572	1	6	heterotrimeric G-protein binding	DRD2	0.0825438904859714
83	GO:0141069	0.0190085028781533	63.5962264150943	0.0191579943235572	1	6	receptor ligand inhibitor activity	IGFBP2	0.0825438904859714
84	GO:0030234	0.0194696339504982	2.44439215686275	4.09981078524125	9	1284	enzyme regulator activity	ARPP19;CST9L;FN1;FYN;IGFBP2;MTSS2;PREX2;SERPINB1;SERPINH1	0.0825438904859714
85	GO:0046943	0.0197771732578832	5.54370222665337	0.574739829706717	3	180	carboxylic acid transmembrane transporter activity	SLC22A6;SLC6A13;SLC6A20	0.0825438904859714
86	GO:0098631	0.0199273565065154	9.78554778554779	0.217123935666982	2	68	cell adhesion mediator activity	NEXN;VCAM1	0.0825438904859714
