Gene	Direction
Tsc22d3	CTX_Upreg
Arl4d	CTX_Upreg
Pamr1	CTX_Upreg
Hes1	CTX_Upreg
Lrguk	CTX_Upreg
Sntb2	CTX_Upreg
Arsg	CTX_Upreg
C4b	CTX_Upreg
Prkg1	CTX_Upreg
Kcnh5	CTX_Upreg
Hecw2	CTX_Upreg
Plxdc1	CTX_Upreg
Dcc	CTX_Upreg
Fibcd1	CTX_Upreg
Plk3	CTX_Upreg
Csmd3	CTX_Upreg
Kcnab3	CTX_Upreg
Pcdhb14	CTX_Upreg
Gucy2g	CTX_Upreg
Kmt2a	CTX_Upreg
Tmppe	CTX_Upreg
Gm13306	CTX_Upreg
Prelp	CTX_Upreg
P2rx4	CTX_Upreg
Ryr2	CTX_Upreg
Cables1	CTX_Upreg
Plcd3	CTX_Upreg
Mdn1	CTX_Upreg
Vipr1	CTX_Upreg
Jade2	CTX_Upreg
Pcdhb19	CTX_Upreg
Glt8d2	CTX_Upreg
Frmd6	CTX_Upreg
Foxred2	CTX_Upreg
Trim66	CTX_Upreg
Itpr1	CTX_Upreg
Slit2	CTX_Upreg
Sec24d	CTX_Upreg
Ankrd33b	CTX_Upreg
Dkkl1	CTX_Upreg
Pcsk6	CTX_Upreg
F3	CTX_Upreg
Cyp4x1	CTX_Upreg
Lgi4	CTX_Upreg
Slc9a8	CTX_Upreg
Pcdhb17	CTX_Upreg
Atpsckmt	CTX_Upreg
Gucy1a2	CTX_Upreg
Nab2	CTX_Upreg
Fmn1	CTX_Upreg
Gpld1	CTX_Upreg
Zkscan16	CTX_Upreg
Chrm3	CTX_Upreg
Elmsan1	CTX_Upreg
Irf2bp2	CTX_Upreg
Vps13c	CTX_Upreg
Chrna7	CTX_Upreg
Prss23	CTX_Upreg
Phkb	CTX_Upreg
Trhde	CTX_Upreg
Klf15	CTX_Upreg
Slc24a2	CTX_Upreg
Lrp1b	CTX_Upreg
Ccdc82	CTX_Upreg
Mycbp2	CTX_Upreg
Slc9a7	CTX_Upreg
Kcnj10	CTX_Upreg
Tiparp	CTX_Upreg
Prkdc	CTX_Upreg
Ltbp3	CTX_Upreg
Bhlhe41	CTX_Upreg
Nell1	CTX_Upreg
Pde8b	CTX_Upreg
Tenm3	CTX_Upreg
Cpne9	CTX_Upreg
Tenm1	CTX_Upreg
Rbms3	CTX_Upreg
Pak7	CTX_Upreg
Stk40	CTX_Upreg
Unc5d	CTX_Upreg
Dst	CTX_Upreg
Hapln4	CTX_Upreg
Tmem106c	CTX_Upreg
Oprd1	CTX_Upreg
Smyd3	CTX_Upreg
Pclo	CTX_Upreg
Klhdc1	CTX_Upreg
Clstn2	CTX_Upreg
Htt	CTX_Upreg
Hrh2	CTX_Upreg
Junb	CTX_Upreg
Epha6	CTX_Upreg
Zfp536	CTX_Upreg
Usp35	CTX_Upreg
Adcy9	CTX_Upreg
Capn1	CTX_Upreg
Csmd2	CTX_Upreg
Cntn3	CTX_Upreg
Fat3	CTX_Upreg
Cc2d2a	CTX_Upreg
Kctd16	CTX_Upreg
Zfp950	CTX_Upreg
